IP地址,采集时间,内存使用率
10.185.10.32,2017/2/9 2:05,98.14
10.185.10.32,2017/2/9 2:15,94.98
10.185.10.32,2017/2/9 2:30,90.56
10.185.10.32,2017/2/9 2:40,98.01
10.185.10.32,2017/2/9 2:55,95.13
10.185.10.32,2017/2/9 3:10,97.65
10.185.10.32,2017/2/9 3:20,91.19
10.185.10.32,2017/2/9 3:35,95.68
10.185.10.32,2017/2/9 3:45,90.69
10.185.10.32,2017/2/9 4:00,93.56
10.185.10.32,2017/2/9 4:15,94.37
10.185.10.32,2017/2/9 4:25,95.47
10.185.10.32,2017/2/9 4:40,91.85
10.185.10.32,2017/2/9 4:50,99.95
10.185.10.32,2017/2/9 5:05,98.36
10.185.10.32,2017/2/9 5:20,94.15
10.185.10.32,2017/2/9 5:30,93.04
10.185.10.32,2017/2/9 5:45,90.29
10.185.10.32,2017/2/9 5:55,95.40
10.185.10.32,2017/2/9 6:10,98.05
10.185.10.32,2017/2/9 6:25,98.07
10.185.10.32,2017/2/9 6:35,90.30
10.185.10.32,2017/2/9 6:50,91.32
10.185.10.32,2017/2/9 7:00,97.37
10.185.10.32,2017/2/9 7:15,91.29
10.185.10.32,2017/2/9 7:30,90.56
10.185.10.32,2017/2/9 7:40,99.57
10.185.10.32,2017/2/9 7:55,95.78
10.185.10.32,2017/2/9 8:05,95.49
10.185.10.32,2017/2/9 8:20,96.64
10.185.10.32,2017/2/9 8:35,94.36
10.185.10.32,2017/2/9 8:45,91.54
10.185.10.32,2017/2/9 9:00,92.38
10.185.10.32,2017/2/9 9:10,97.11
10.185.10.32,2017/2/9 9:25,98.59
10.185.10.32,2017/2/9 9:40,92.72
10.185.10.32,2017/2/9 9:50,92.45
10.185.10.32,2017/2/9 10:05,91.95
10.185.10.32,2017/2/9 10:15,94.39
10.185.10.32,2017/2/9 10:30,91.24
10.185.10.32,2017/2/9 10:45,91.74
10.185.10.32,2017/2/9 10:55,92.09
10.185.10.32,2017/2/9 11:10,95.55
10.185.10.32,2017/2/9 11:20,92.93
10.185.10.32,2017/2/9 11:35,92.44
10.185.10.32,2017/2/9 12:00,90.35
10.185.10.32,2017/2/9 12:10,93.59
10.185.10.32,2017/2/9 12:25,96.67
10.185.10.32,2017/2/9 12:35,99.88
10.185.10.32,2017/2/9 12:50,91.86
10.185.10.32,2017/2/9 13:05,96.30
10.185.10.32,2017/2/9 13:15,95.67
10.185.10.32,2017/2/9 13:30,95.80
10.185.10.32,2017/2/9 13:40,92.75
10.185.10.32,2017/2/9 13:55,98.69
10.185.10.32,2017/2/9 14:10,94.90
10.185.10.32,2017/2/9 14:20,99.12
10.185.10.32,2017/2/9 14:35,90.97
10.185.10.32,2017/2/9 14:45,98.56
10.185.10.32,2017/2/9 15:00,94.09
10.185.10.32,2017/2/9 15:15,96.36
10.185.10.32,2017/2/9 15:25,90.63
10.185.10.32,2017/2/9 15:40,98.32
10.185.10.32,2017/2/9 15:50,90.75
10.185.10.32,2017/2/9 16:05,90.86
10.185.10.32,2017/2/9 16:20,99.49
10.185.10.32,2017/2/9 16:30,92.16
10.185.10.32,2017/2/9 16:45,99.17
10.185.10.32,2017/2/9 16:55,99.79
10.185.10.32,2017/2/9 17:10,90.51
10.185.10.32,2017/2/9 17:25,92.05
10.185.10.32,2017/2/9 17:35,97.47
10.185.10.32,2017/2/9 17:50,97.39
10.185.10.32,2017/2/9 18:00,97.89
10.185.10.32,2017/2/9 18:15,97.15
10.185.10.32,2017/2/9 18:30,99.20
10.185.10.32,2017/2/9 18:40,98.79
10.185.10.32,2017/2/9 18:55,95.15
10.185.10.32,2017/2/9 19:05,93.68
10.185.10.32,2017/2/9 19:20,98.85
10.185.10.32,2017/2/9 19:35,95.61
10.185.10.32,2017/2/9 19:45,98.62
10.185.10.32,2017/2/9 20:00,90.38
10.185.10.32,2017/2/9 20:10,90.06
10.185.10.32,2017/2/9 20:25,97.73
10.185.10.32,2017/2/9 20:40,91.03
10.185.10.32,2017/2/9 20:50,95.35
10.185.10.32,2017/2/9 21:05,99.58
10.185.10.32,2017/2/9 21:15,95.64
10.185.10.32,2017/2/9 21:30,92.10
10.185.10.32,2017/2/9 21:45,98.63
10.185.10.32,2017/2/9 21:55,99.07
10.185.10.32,2017/2/9 22:10,97.44
10.185.10.32,2017/2/9 22:20,91.12
10.185.10.32,2017/2/9 22:35,91.98
10.185.10.32,2017/2/9 22:50,98.88
10.185.10.32,2017/2/9 23:00,96.77
10.185.10.32,2017/2/9 23:15,91.59
10.185.10.32,2017/2/9 23:25,94.87
10.185.10.32,2017/2/9 23:40,93.52
10.185.10.32,2017/2/9 23:55,97.34
10.185.10.32,2017/2/10 0:05,95.11
10.185.10.32,2017/2/10 0:20,94.63
10.185.10.32,2017/2/10 0:30,98.16
10.185.10.32,2017/2/10 0:45,93.46
10.185.10.32,2017/2/10 1:00,98.81
10.185.10.32,2017/2/10 1:10,99.77
10.185.10.32,2017/2/10 1:25,90.39
10.185.10.32,2017/2/10 1:35,99.75
10.185.10.32,2017/2/10 1:50,99.29
10.185.10.32,2017/2/10 2:05,92.04
10.185.10.32,2017/2/10 2:15,96.08
10.185.10.32,2017/2/10 2:30,92.77
10.185.10.32,2017/2/10 2:40,95.82
10.185.10.32,2017/2/10 2:55,97.57
10.185.10.32,2017/2/10 3:10,91.16
10.185.10.32,2017/2/10 3:20,99.52
10.185.10.32,2017/2/10 3:35,99.48
10.185.10.32,2017/2/10 3:45,90.27
10.185.10.32,2017/2/10 4:00,93.88
10.185.10.32,2017/2/10 4:15,98.94
10.185.10.32,2017/2/10 4:25,91.66
10.185.10.32,2017/2/10 4:40,98.77
10.185.10.32,2017/2/10 4:50,99.18
10.185.10.32,2017/2/10 5:05,92.33
10.185.10.32,2017/2/10 5:20,98.33
10.185.10.32,2017/2/10 5:30,99.37
10.185.10.32,2017/2/10 5:45,98.80
10.185.10.32,2017/2/10 5:55,91.86
10.185.10.32,2017/2/10 6:10,92.02
10.185.10.32,2017/2/10 6:25,95.80
10.185.10.32,2017/2/10 6:35,98.54
10.185.10.32,2017/2/10 6:50,98.23
10.185.10.32,2017/2/10 7:00,94.66
10.185.10.32,2017/2/10 7:15,95.01
10.185.10.32,2017/2/10 7:30,98.93
10.185.10.32,2017/2/10 7:40,98.72
10.185.10.32,2017/2/10 7:55,98.00
10.185.10.32,2017/2/10 8:05,92.50
10.185.10.32,2017/2/10 8:20,93.09
10.185.10.32,2017/2/10 8:35,90.75
10.185.10.32,2017/2/10 8:45,91.03
10.185.10.32,2017/2/10 9:00,95.83
10.185.10.32,2017/2/10 9:10,90.61
10.185.10.32,2017/2/10 9:25,97.50
10.185.10.32,2017/2/10 9:40,92.14
10.185.10.32,2017/2/10 9:50,98.63
10.185.10.32,2017/2/10 10:05,93.24
10.185.10.32,2017/2/10 10:15,95.51
10.185.10.32,2017/2/10 10:30,94.53
10.185.10.32,2017/2/10 10:45,93.24
10.185.10.32,2017/2/10 10:55,94.91
10.185.10.32,2017/2/10 11:10,90.49
10.185.10.32,2017/2/10 11:20,97.92
10.185.10.32,2017/2/10 11:35,91.13
10.185.10.32,2017/2/10 12:00,94.06
10.185.10.32,2017/2/10 12:10,99.72
10.185.10.32,2017/2/10 12:25,92.04
10.185.10.32,2017/2/10 12:35,90.26
10.185.10.32,2017/2/10 12:50,91.41
10.185.10.32,2017/2/10 13:05,93.19
10.185.10.32,2017/2/10 13:15,92.72
10.185.10.32,2017/2/10 13:30,96.21
10.185.10.32,2017/2/10 13:40,90.19
10.185.10.32,2017/2/10 13:55,95.68
10.185.10.32,2017/2/10 14:10,93.90
10.185.10.32,2017/2/10 14:20,95.16
10.185.10.32,2017/2/10 14:35,90.93
10.185.10.32,2017/2/10 14:45,90.49
10.185.10.32,2017/2/10 15:00,99.39
10.185.10.32,2017/2/10 15:15,95.43
10.185.10.32,2017/2/10 15:25,99.14
10.185.10.32,2017/2/10 15:40,94.49
10.185.10.32,2017/2/10 15:50,98.36
10.185.10.32,2017/2/10 16:05,93.63
10.185.10.32,2017/2/10 16:20,99.00
10.185.10.32,2017/2/10 16:30,95.30
10.185.10.32,2017/2/10 16:45,93.69
10.185.10.32,2017/2/10 16:55,97.56
10.185.10.32,2017/2/10 17:10,92.68
10.185.10.32,2017/2/10 17:25,91.85
10.185.10.32,2017/2/10 17:35,95.70
10.185.10.32,2017/2/10 17:50,98.51
10.185.10.32,2017/2/10 18:00,98.18
10.185.10.32,2017/2/10 18:15,90.60
10.185.10.32,2017/2/10 18:30,96.99
10.185.10.32,2017/2/10 18:40,92.36
10.185.10.32,2017/2/10 18:55,94.44
10.185.10.32,2017/2/10 19:05,91.75
10.185.10.32,2017/2/10 19:20,90.50
10.185.10.32,2017/2/10 19:35,91.28
10.185.10.32,2017/2/10 19:45,95.50
10.185.10.32,2017/2/10 20:00,95.60
10.185.10.32,2017/2/10 20:10,92.95
10.185.10.32,2017/2/10 20:25,90.17
10.185.10.32,2017/2/10 20:40,93.96
10.185.10.32,2017/2/10 20:50,90.95
10.185.10.32,2017/2/10 21:05,97.13
10.185.10.32,2017/2/10 21:15,93.72
10.185.10.32,2017/2/10 21:30,93.28
10.185.10.32,2017/2/10 21:45,91.18
10.185.10.32,2017/2/10 21:55,98.05
10.185.10.32,2017/2/10 22:10,95.32
10.185.10.32,2017/2/10 22:20,96.94
10.185.10.32,2017/2/10 22:35,90.91
10.185.10.32,2017/2/10 22:50,94.12
10.185.10.32,2017/2/10 23:00,95.93
10.185.10.32,2017/2/10 23:15,97.85
10.185.10.32,2017/2/10 23:25,93.94
10.185.10.32,2017/2/10 23:40,96.71
10.185.10.32,2017/2/10 23:55,99.80
10.185.10.32,2017/2/11 0:05,95.28
10.185.10.32,2017/2/11 0:20,96.36
10.185.10.32,2017/2/11 0:30,95.83
10.185.10.32,2017/2/11 0:45,94.13
10.185.10.32,2017/2/11 1:00,93.70
10.185.10.32,2017/2/11 1:10,92.18
10.185.10.32,2017/2/11 1:25,95.01
10.185.10.32,2017/2/11 1:35,92.66
10.185.10.32,2017/2/11 1:50,96.51
10.185.10.32,2017/2/11 2:05,99.93
10.185.10.32,2017/2/11 2:15,90.75
10.185.10.32,2017/2/11 2:30,99.17
10.185.10.32,2017/2/11 2:40,98.29
10.185.10.32,2017/2/11 2:55,91.82
10.185.10.32,2017/2/11 3:10,98.21
10.185.10.32,2017/2/11 3:20,95.45
10.185.10.32,2017/2/11 3:35,95.76
10.185.10.32,2017/2/11 3:45,94.76
10.185.10.32,2017/2/11 4:00,92.19
10.185.10.32,2017/2/11 4:15,98.01
10.185.10.32,2017/2/11 4:25,94.12
10.185.10.32,2017/2/11 4:40,91.35
10.185.10.32,2017/2/11 4:50,91.74
10.185.10.32,2017/2/11 5:05,98.54
10.185.10.32,2017/2/11 5:20,98.98
10.185.10.32,2017/2/11 5:30,98.96
10.185.10.32,2017/2/11 5:45,99.45
10.185.10.32,2017/2/11 5:55,91.65
10.185.10.32,2017/2/11 6:10,93.16
10.185.10.32,2017/2/11 6:25,91.54
10.185.10.32,2017/2/11 6:35,95.67
10.185.10.32,2017/2/11 6:50,98.60
10.185.10.32,2017/2/11 7:00,96.44
10.185.10.32,2017/2/11 7:15,91.14
10.185.10.32,2017/2/11 7:30,97.03
10.185.10.32,2017/2/11 7:40,93.86
10.185.10.32,2017/2/11 7:55,99.00
10.185.10.32,2017/2/11 8:05,94.50
10.185.10.32,2017/2/11 8:35,91.84
10.185.10.32,2017/2/11 8:45,94.62
10.185.10.32,2017/2/11 9:00,93.18
10.185.10.32,2017/2/11 9:10,99.68
10.185.10.32,2017/2/11 9:25,97.03
10.185.10.32,2017/2/11 9:40,98.06
10.185.10.32,2017/2/11 9:50,96.45
10.185.10.32,2017/2/11 10:05,95.36
10.185.10.32,2017/2/11 10:15,98.74
10.185.10.32,2017/2/11 10:30,97.53
10.185.10.32,2017/2/11 10:45,96.75
10.185.10.32,2017/2/11 10:55,91.68
10.185.10.32,2017/2/11 11:10,92.96
10.185.10.32,2017/2/11 11:20,93.78
10.185.10.32,2017/2/11 11:35,96.97
10.185.10.32,2017/2/11 12:00,93.06
10.185.10.32,2017/2/11 12:10,95.17
10.185.10.32,2017/2/11 12:25,92.97
10.185.10.32,2017/2/11 12:50,90.51
10.185.10.32,2017/2/11 13:05,90.41
10.185.10.32,2017/2/11 13:15,97.31
10.185.10.32,2017/2/11 13:30,97.52
10.185.10.32,2017/2/11 13:40,95.28
10.185.10.32,2017/2/11 13:55,95.95
10.185.10.32,2017/2/11 14:10,92.02
10.185.10.32,2017/2/11 14:20,95.17
10.185.10.32,2017/2/11 14:35,98.92
10.185.10.32,2017/2/11 14:45,93.82
10.185.10.32,2017/2/11 15:00,98.02
10.185.10.32,2017/2/11 15:15,99.65
10.185.10.32,2017/2/11 15:25,98.80
10.185.10.32,2017/2/11 15:40,98.05
10.185.10.32,2017/2/11 15:50,90.46
10.185.10.32,2017/2/11 16:05,98.69
10.185.10.32,2017/2/11 16:20,90.76
10.185.10.32,2017/2/11 16:30,98.17
10.185.10.32,2017/2/11 16:45,94.55
10.185.10.32,2017/2/11 16:55,98.78
10.185.10.32,2017/2/11 17:10,98.07
10.185.10.32,2017/2/11 17:25,98.92
10.185.10.32,2017/2/11 17:35,99.46
10.185.10.32,2017/2/11 17:50,99.51
10.185.10.32,2017/2/11 18:00,99.83
10.185.10.32,2017/2/11 18:15,99.29
10.185.10.32,2017/2/11 18:30,93.62
10.185.10.32,2017/2/11 18:40,97.28
10.185.10.32,2017/2/11 18:55,94.31
10.185.10.32,2017/2/11 19:05,96.56
10.185.10.32,2017/2/11 19:20,99.55
10.185.10.32,2017/2/11 19:35,90.74
10.185.10.32,2017/2/11 19:45,91.65
10.185.10.32,2017/2/11 20:00,92.70
10.185.10.32,2017/2/11 20:10,92.49
10.185.10.32,2017/2/11 20:25,98.23
10.185.10.32,2017/2/11 20:40,97.47
10.185.10.32,2017/2/11 20:50,98.43
10.185.10.32,2017/2/11 21:05,92.51
10.185.10.32,2017/2/11 21:15,91.82
10.185.10.32,2017/2/11 21:30,94.97
10.185.10.32,2017/2/11 21:45,98.47
10.185.10.32,2017/2/11 21:55,96.02
10.185.10.32,2017/2/11 22:10,93.23
10.185.10.32,2017/2/11 22:20,96.05
10.185.10.32,2017/2/11 22:35,92.85
10.185.10.32,2017/2/11 22:50,91.78
10.185.10.32,2017/2/11 23:00,97.03
10.185.10.32,2017/2/11 23:15,94.92
10.185.10.32,2017/2/11 23:25,93.06
10.185.10.32,2017/2/11 23:40,97.60
10.185.10.32,2017/2/11 23:55,95.51
10.185.10.32,2017/2/12 0:05,95.30
10.185.10.32,2017/2/12 0:20,91.22
10.185.10.32,2017/2/12 0:30,91.37
10.185.10.32,2017/2/12 0:45,95.36
10.185.10.32,2017/2/12 1:00,95.32
10.185.10.32,2017/2/12 1:10,90.90
10.185.10.32,2017/2/12 1:25,93.28
10.185.10.32,2017/2/12 1:35,94.17
10.185.10.32,2017/2/12 1:50,98.55
10.185.10.32,2017/2/12 2:05,90.31
10.185.10.32,2017/2/12 2:15,97.16
10.185.10.32,2017/2/12 2:30,94.57
10.185.10.32,2017/2/12 2:40,97.51
10.185.10.32,2017/2/12 2:55,97.68
10.185.10.32,2017/2/12 3:10,90.51
10.185.10.32,2017/2/12 3:20,91.20
10.185.10.32,2017/2/12 3:35,94.23
10.185.10.32,2017/2/12 3:45,94.77
10.185.10.32,2017/2/12 4:00,95.05
10.185.10.32,2017/2/12 4:15,91.55
10.185.10.32,2017/2/12 4:25,94.08
10.185.10.32,2017/2/12 4:40,90.36
10.185.10.32,2017/2/12 4:50,98.36
10.185.10.32,2017/2/12 5:05,92.48
10.185.10.32,2017/2/12 5:20,91.37
10.185.10.32,2017/2/12 5:30,94.56
10.185.10.32,2017/2/12 5:45,92.76
10.185.10.32,2017/2/12 5:55,93.12
10.185.10.32,2017/2/12 6:10,95.83
10.185.10.32,2017/2/12 6:25,98.49
10.185.10.32,2017/2/12 6:35,97.54
10.185.10.32,2017/2/12 6:50,92.73
10.185.10.32,2017/2/12 7:00,96.03
10.185.10.32,2017/2/12 7:15,96.76
10.185.10.32,2017/2/12 7:30,98.33
10.185.10.32,2017/2/12 7:40,95.44
10.185.10.32,2017/2/12 7:55,90.79
10.185.10.32,2017/2/12 8:05,99.15
10.185.10.32,2017/2/12 8:20,91.72
10.185.10.32,2017/2/12 8:35,92.63
10.185.10.32,2017/2/12 8:45,93.67
10.185.10.32,2017/2/12 9:10,90.11
10.185.10.32,2017/2/12 9:25,92.16
10.185.10.32,2017/2/12 9:50,96.28
10.185.10.32,2017/2/12 10:05,96.43
10.185.10.32,2017/2/12 10:15,95.67
10.185.10.32,2017/2/12 10:30,93.92
10.185.10.32,2017/2/12 10:45,97.37
10.185.10.32,2017/2/12 10:55,95.65
10.185.10.32,2017/2/12 11:10,90.72
10.185.10.32,2017/2/12 11:20,95.85
10.185.10.32,2017/2/12 11:35,95.39
10.185.10.32,2017/2/12 12:00,92.80
10.185.10.32,2017/2/12 12:10,92.27
10.185.10.32,2017/2/12 12:25,94.06
10.185.10.32,2017/2/12 12:35,91.01
10.185.10.32,2017/2/12 12:50,95.14
10.185.10.32,2017/2/12 13:05,91.96
10.185.10.32,2017/2/12 13:15,93.59
10.185.10.32,2017/2/12 13:30,93.50
10.185.10.32,2017/2/12 13:40,94.35
10.185.10.32,2017/2/12 13:55,90.89
10.185.10.32,2017/2/12 14:10,95.52
10.185.10.32,2017/2/12 14:20,98.31
10.185.10.32,2017/2/12 14:35,96.42
10.185.10.32,2017/2/12 14:45,96.96
10.185.10.32,2017/2/12 15:00,96.29
10.185.10.32,2017/2/12 15:15,90.51
10.185.10.32,2017/2/12 15:25,95.58
10.185.10.32,2017/2/12 15:40,92.19
10.185.10.32,2017/2/12 15:50,91.43
10.185.10.32,2017/2/12 16:05,96.52
10.185.10.32,2017/2/12 16:20,97.07
10.185.10.32,2017/2/12 16:30,94.29
10.185.10.32,2017/2/12 16:45,92.45
10.185.10.32,2017/2/12 16:55,91.83
10.185.10.32,2017/2/12 17:10,90.24
10.185.10.32,2017/2/12 17:25,97.86
10.185.10.32,2017/2/12 17:35,95.53
10.185.10.32,2017/2/12 17:50,92.78
10.185.10.32,2017/2/12 18:00,94.19
10.185.10.32,2017/2/12 18:15,99.20
10.185.10.32,2017/2/12 18:30,98.69
10.185.10.32,2017/2/12 18:40,97.15
10.185.10.32,2017/2/12 18:55,95.71
10.185.10.32,2017/2/12 19:05,98.45
10.185.10.32,2017/2/12 19:20,95.76
10.185.10.32,2017/2/12 19:35,94.84
10.185.10.32,2017/2/12 19:45,99.40
10.185.10.32,2017/2/12 20:00,90.74
10.185.10.32,2017/2/12 20:10,93.68
10.185.10.32,2017/2/12 20:25,95.70
10.185.10.32,2017/2/12 20:40,93.48
10.185.10.32,2017/2/12 20:50,95.76
10.185.10.32,2017/2/12 21:05,98.31
10.185.10.32,2017/2/12 21:15,97.54
10.185.10.32,2017/2/12 21:30,97.38
10.185.10.32,2017/2/12 21:45,92.12
10.185.10.32,2017/2/12 21:55,95.40
10.185.10.32,2017/2/12 22:10,99.40
10.185.10.32,2017/2/12 22:20,90.80
10.185.10.32,2017/2/12 22:35,97.92
10.185.10.32,2017/2/12 22:50,96.08
10.185.10.32,2017/2/12 23:00,93.65
10.185.10.32,2017/2/12 23:15,93.61
10.185.10.32,2017/2/12 23:25,92.63
10.185.10.32,2017/2/12 23:40,97.21
10.185.10.32,2017/2/12 23:55,94.37
10.185.10.32,2017/2/13 0:05,93.24
10.185.10.32,2017/2/13 0:20,91.82
10.185.10.32,2017/2/13 0:30,98.74
10.185.10.32,2017/2/13 0:45,92.59
10.185.10.32,2017/2/13 1:00,98.17
10.185.10.32,2017/2/13 1:10,97.41
10.185.10.32,2017/2/13 1:25,92.64
10.185.10.32,2017/2/13 1:35,93.39
10.185.10.32,2017/2/13 1:50,98.60
10.185.10.32,2017/2/13 2:05,94.88
10.185.10.32,2017/2/13 2:15,91.28
10.185.10.32,2017/2/13 2:30,97.73
10.185.10.32,2017/2/13 2:40,98.40
10.185.10.32,2017/2/13 2:55,93.44
10.185.10.32,2017/2/13 3:10,90.13
10.185.10.32,2017/2/13 3:20,99.75
10.185.10.32,2017/2/13 3:35,90.47
10.185.10.32,2017/2/13 3:45,99.16
10.185.10.32,2017/2/13 4:00,93.92
10.185.10.32,2017/2/13 4:15,97.14
10.185.10.32,2017/2/13 4:25,95.09
10.185.10.32,2017/2/13 4:40,93.72
10.185.10.32,2017/2/13 4:50,97.83
10.185.10.32,2017/2/13 5:05,94.72
10.185.10.32,2017/2/13 5:20,93.16
10.185.10.32,2017/2/13 5:30,98.81
10.185.10.32,2017/2/13 5:45,99.52
10.185.10.32,2017/2/13 5:55,93.52
10.185.10.32,2017/2/13 6:10,95.79
10.185.10.32,2017/2/13 6:25,99.81
10.185.10.32,2017/2/13 6:35,90.88
10.185.10.32,2017/2/13 6:50,97.86
10.185.10.32,2017/2/13 7:00,91.39
10.185.10.32,2017/2/13 7:15,94.09
10.185.10.32,2017/2/13 7:30,93.25
10.185.10.32,2017/2/13 7:40,92.51
10.185.10.32,2017/2/13 7:55,96.12
10.185.10.32,2017/2/13 8:05,97.60
10.185.10.32,2017/2/13 8:20,92.51
10.185.10.32,2017/2/13 8:35,98.11
10.185.10.32,2017/2/13 8:45,95.30
10.185.10.32,2017/2/13 9:00,98.39
10.185.10.32,2017/2/13 9:10,99.29
10.185.10.32,2017/2/13 9:25,97.50
10.185.10.32,2017/2/13 9:40,99.86
10.185.10.32,2017/2/13 9:50,93.35
10.185.10.32,2017/2/13 10:05,90.74
10.185.10.32,2017/2/13 10:15,95.27
10.185.10.32,2017/2/13 10:30,94.46
10.185.10.32,2017/2/13 10:45,94.82
10.185.10.32,2017/2/13 10:55,92.29
10.185.10.32,2017/2/13 11:10,93.50
10.185.10.32,2017/2/13 11:20,99.74
10.185.10.32,2017/2/13 11:35,94.73
10.185.10.32,2017/2/13 12:00,91.07
10.185.10.32,2017/2/13 12:10,93.46
10.185.10.32,2017/2/13 12:25,95.31
10.185.10.32,2017/2/13 12:35,98.16
10.185.10.32,2017/2/13 12:50,96.16
10.185.10.32,2017/2/13 13:05,93.74
10.185.10.32,2017/2/13 13:15,94.87
10.185.10.32,2017/2/13 13:30,91.42
10.185.10.32,2017/2/13 13:40,90.91
10.185.10.32,2017/2/13 13:55,90.26
10.185.10.32,2017/2/13 14:10,99.36
10.185.10.32,2017/2/13 14:20,99.53
10.185.10.32,2017/2/13 14:35,96.04
10.185.10.32,2017/2/13 14:45,93.82
10.185.10.32,2017/2/13 15:00,98.95
10.185.10.32,2017/2/13 15:15,96.32
10.185.10.32,2017/2/13 15:25,98.61
10.185.10.32,2017/2/13 15:40,98.82
10.185.10.32,2017/2/13 15:50,94.97
10.185.10.32,2017/2/13 16:05,96.14
10.185.10.32,2017/2/13 16:20,98.73
10.185.10.32,2017/2/13 16:30,94.57
10.185.10.32,2017/2/13 16:45,99.85
10.185.10.32,2017/2/13 16:55,92.25
10.185.10.32,2017/2/13 17:10,97.58
10.185.10.32,2017/2/13 17:25,95.79
10.185.10.32,2017/2/13 17:35,92.00
10.185.10.32,2017/2/13 17:50,90.94
10.185.10.32,2017/2/13 18:00,90.45
10.185.10.32,2017/2/13 18:15,97.04
10.185.10.32,2017/2/13 18:30,97.19
10.185.10.32,2017/2/13 18:40,90.67
10.185.10.32,2017/2/13 18:55,92.53
10.185.10.32,2017/2/13 19:05,98.40
10.185.10.32,2017/2/13 19:20,97.32
10.185.10.32,2017/2/13 19:35,92.20
10.185.10.32,2017/2/13 19:45,95.23
10.185.10.32,2017/2/13 20:00,95.26
10.185.10.32,2017/2/13 20:10,94.41
10.185.10.32,2017/2/13 20:25,93.30
10.185.10.32,2017/2/13 20:40,96.34
10.185.10.32,2017/2/13 20:50,90.42
10.185.10.32,2017/2/13 21:05,93.14
10.185.10.32,2017/2/13 21:15,94.30
10.185.10.32,2017/2/13 21:30,96.30
10.185.10.32,2017/2/13 21:45,95.77
10.185.10.32,2017/2/13 21:55,91.97
10.185.10.32,2017/2/13 22:10,93.97
10.185.10.32,2017/2/13 22:20,90.97
10.185.10.32,2017/2/13 22:35,92.29
10.185.10.32,2017/2/13 22:50,92.36
10.185.10.32,2017/2/13 23:00,99.40
10.185.10.32,2017/2/13 23:15,93.92
10.185.10.32,2017/2/13 23:25,92.98
10.185.10.32,2017/2/13 23:40,95.40
10.185.10.32,2017/2/13 23:55,95.43
10.185.10.32,2017/2/14 0:05,91.17
10.185.10.32,2017/2/14 0:20,96.11
10.185.10.32,2017/2/14 0:30,97.43
10.185.10.32,2017/2/14 0:45,96.27
10.185.10.32,2017/2/14 1:00,99.82
10.185.10.32,2017/2/14 1:10,93.83
10.185.10.32,2017/2/14 1:25,92.89
10.185.10.32,2017/2/14 1:35,94.03
10.185.10.32,2017/2/14 1:50,97.81
10.185.10.32,2017/2/14 2:05,95.34
10.185.10.32,2017/2/14 2:15,98.92
10.185.10.32,2017/2/14 2:30,90.09
10.185.10.32,2017/2/14 2:40,94.32
10.185.10.32,2017/2/14 2:55,94.46
10.185.10.32,2017/2/14 3:10,97.88
10.185.10.32,2017/2/14 3:20,94.43
10.185.10.32,2017/2/14 3:35,92.40
10.185.10.32,2017/2/14 3:45,98.19
10.185.10.32,2017/2/14 4:00,94.29
10.185.10.32,2017/2/14 4:15,94.56
10.185.10.32,2017/2/14 4:25,90.03
10.185.10.32,2017/2/14 4:40,92.83
10.185.10.32,2017/2/14 4:50,94.11
10.185.10.32,2017/2/14 5:20,99.34
10.185.10.32,2017/2/14 5:30,95.37
10.185.10.32,2017/2/14 5:45,99.05
10.185.10.32,2017/2/14 5:55,91.80
10.185.10.32,2017/2/14 6:10,93.43
10.185.10.32,2017/2/14 6:25,99.40
10.185.10.32,2017/2/14 6:35,90.56
10.185.10.32,2017/2/14 6:50,90.99
10.185.10.32,2017/2/14 7:00,99.03
10.185.10.32,2017/2/14 7:15,90.92
10.185.10.32,2017/2/14 7:30,96.01
10.185.10.32,2017/2/14 7:40,91.12
10.185.10.32,2017/2/14 7:55,91.90
10.185.10.32,2017/2/14 8:05,91.28
10.185.10.32,2017/2/14 8:20,93.73
10.185.10.32,2017/2/14 8:45,90.79
10.185.10.32,2017/2/14 9:00,96.57
10.185.10.32,2017/2/14 9:10,94.89
10.185.10.32,2017/2/14 9:25,99.01
10.185.10.32,2017/2/14 9:40,92.72
10.185.10.32,2017/2/14 9:50,92.45
10.185.10.32,2017/2/14 10:05,95.50
10.185.10.32,2017/2/14 10:15,92.10
10.185.10.32,2017/2/14 10:30,90.40
10.185.10.32,2017/2/14 10:45,94.17
10.185.10.32,2017/2/14 10:55,97.42
10.185.10.32,2017/2/14 11:10,98.05
10.185.10.32,2017/2/14 11:20,96.18
10.185.10.32,2017/2/14 11:35,96.73
10.185.10.32,2017/2/14 12:00,95.41
10.185.10.32,2017/2/14 12:10,98.47
10.185.10.32,2017/2/14 12:25,90.50
10.185.10.32,2017/2/14 12:35,99.12
10.185.10.32,2017/2/14 12:50,98.91
10.185.10.32,2017/2/14 13:05,96.16
10.185.10.32,2017/2/14 13:15,96.53
10.185.10.32,2017/2/14 13:30,91.09
10.185.10.32,2017/2/14 13:40,99.43
10.185.10.32,2017/2/14 13:55,96.12
10.185.10.32,2017/2/14 14:10,95.57
10.185.10.32,2017/2/14 14:20,94.64
10.185.10.32,2017/2/14 14:35,98.36
10.185.10.32,2017/2/14 14:45,96.38
10.185.10.32,2017/2/14 15:00,95.29
10.185.10.32,2017/2/14 15:15,90.27
10.185.10.32,2017/2/14 15:25,92.26
10.185.10.32,2017/2/14 15:40,93.49
10.185.10.32,2017/2/14 15:45,98.00
