IP地址,采集时间,内存使用率
10.185.10.32,2017/4/20 20:20,73.18
10.185.10.32,2017/4/20 20:35,73.17
10.185.10.32,2017/4/20 20:50,73.18
10.185.10.32,2017/4/20 21:00,73.17
10.185.10.32,2017/4/20 21:15,73.17
10.185.10.32,2017/4/20 21:25,73.16
10.185.10.32,2017/4/20 21:40,73.15
10.185.10.32,2017/4/20 21:55,73.15
10.185.10.32,2017/4/20 22:05,73.15
10.185.10.32,2017/4/20 22:20,73.17
10.185.10.32,2017/4/20 22:30,73.15
10.185.10.32,2017/4/20 22:45,67.43
10.185.10.32,2017/4/20 23:00,67.44
10.185.10.32,2017/4/20 23:10,67.45
10.185.10.32,2017/4/20 23:25,67.43
10.185.10.32,2017/4/20 23:35,67.44
10.185.10.32,2017/4/20 23:50,67.43
10.185.10.32,2017/4/21 0:05,67.42
10.185.10.32,2017/4/21 0:15,67.43
10.185.10.32,2017/4/21 0:30,67.43
10.185.10.32,2017/4/21 0:40,67.42
10.185.10.32,2017/4/21 0:55,67.43
10.185.10.32,2017/4/21 1:10,67.44
10.185.10.32,2017/4/21 1:20,67.45
10.185.10.32,2017/4/21 1:35,67.43
10.185.10.32,2017/4/21 1:45,67.43
10.185.10.32,2017/4/21 2:00,67.43
10.185.10.32,2017/4/21 2:15,67.44
10.185.10.32,2017/4/21 2:25,67.43
10.185.10.32,2017/4/21 2:40,67.42
10.185.10.32,2017/4/21 2:50,67.43
10.185.10.32,2017/4/21 3:05,67.42
10.185.10.32,2017/4/21 3:20,67.45
10.185.10.32,2017/4/21 3:30,67.42
10.185.10.32,2017/4/21 3:45,67.45
10.185.10.32,2017/4/21 3:55,67.45
10.185.10.32,2017/4/21 4:10,67.47
10.185.10.32,2017/4/21 5:00,67.45
10.185.10.32,2017/4/21 5:15,67.45
10.185.10.32,2017/4/21 5:30,67.45
10.185.10.32,2017/4/21 5:40,67.45
10.185.10.32,2017/4/21 5:55,67.44
10.185.10.32,2017/4/21 6:05,67.46
10.185.10.32,2017/4/21 6:20,67.45
10.185.10.32,2017/4/21 6:35,67.43
10.185.10.32,2017/4/21 6:45,67.44
10.185.10.32,2017/4/21 7:10,67.5
10.185.10.32,2017/4/21 7:25,67.59
10.185.10.32,2017/4/21 7:40,67.63
10.185.10.32,2017/4/21 7:50,67.62
10.185.10.32,2017/4/21 8:05,67.6
10.185.10.32,2017/4/21 8:15,67.6
10.185.10.32,2017/4/21 8:30,67.59
10.185.10.32,2017/4/21 8:45,67.6
10.185.10.32,2017/4/21 8:55,67.6
10.185.10.32,2017/4/21 9:10,68.23
10.185.10.32,2017/4/21 9:20,67.55
10.185.10.32,2017/4/21 9:35,67.61
10.185.10.32,2017/4/21 9:50,67.81
10.185.10.32,2017/4/21 10:00,67.91
10.185.10.32,2017/4/21 10:15,67.74
10.185.10.32,2017/4/21 10:25,68.38
10.185.10.32,2017/4/21 10:40,67.97
10.185.10.32,2017/4/21 10:55,67.87
10.185.10.32,2017/4/21 11:05,67.91
10.185.10.32,2017/4/21 11:20,67.88
10.185.10.32,2017/4/21 11:30,67.92
10.185.10.32,2017/4/21 11:55,68.06
10.185.10.32,2017/4/21 12:10,68.11
10.185.10.32,2017/4/21 12:20,68.01
10.185.10.32,2017/4/21 12:35,68.98
10.185.10.32,2017/4/21 12:45,69.13
10.185.10.32,2017/4/21 13:00,68.73
10.185.10.32,2017/4/21 13:15,68.42
10.185.10.32,2017/4/21 13:25,68.43
10.185.10.32,2017/4/21 13:40,68.43
10.185.10.32,2017/4/21 13:50,68.43
10.185.10.32,2017/4/21 14:05,68.47
10.185.10.32,2017/4/21 14:20,68.49
10.185.10.32,2017/4/21 14:30,68.46
10.185.10.32,2017/4/21 14:45,68.46
10.185.10.32,2017/4/21 14:55,68.46
10.185.10.32,2017/4/21 15:10,68.48
10.185.10.32,2017/4/21 15:25,68.6
10.185.10.32,2017/4/21 15:35,68.56
10.185.10.32,2017/4/21 15:50,68.49
10.185.10.32,2017/4/21 16:00,68.49
10.185.10.32,2017/4/21 16:15,68.5
10.185.10.32,2017/4/21 16:30,69.2
10.185.10.32,2017/4/21 16:40,69.21
10.185.10.32,2017/4/21 16:55,69.16
10.185.10.32,2017/4/21 17:05,69
10.185.10.32,2017/4/21 17:20,69.08
10.185.10.32,2017/4/21 17:35,69.03
10.185.10.32,2017/4/21 17:45,69.67
10.185.10.32,2017/4/21 18:10,69.43
10.185.10.32,2017/4/21 18:25,69.26
10.185.10.32,2017/4/21 18:40,69.03
10.185.10.32,2017/4/21 18:50,68.93
10.185.10.32,2017/4/21 19:05,68.87
10.185.10.32,2017/4/21 19:15,68.83
10.185.10.32,2017/4/21 19:30,68.68
10.185.10.32,2017/4/21 19:45,68.63
10.185.10.32,2017/4/21 19:55,68.63
10.185.10.32,2017/4/21 20:10,68.56
10.185.10.32,2017/4/21 20:35,68.47
10.185.10.32,2017/4/21 20:50,68.53
10.185.10.32,2017/4/21 21:00,68.45
10.185.10.32,2017/4/21 21:15,68.45
10.185.10.32,2017/4/21 21:25,68.46
10.185.10.32,2017/4/21 21:40,68.46
10.185.10.32,2017/4/21 21:55,68.46
10.185.10.32,2017/4/21 22:05,68.46
10.185.10.32,2017/4/21 22:20,68.47
10.185.10.32,2017/4/21 22:30,68.45
10.185.10.32,2017/4/21 22:45,68.45
10.185.10.32,2017/4/21 23:00,68.44
10.185.10.32,2017/4/21 23:10,68.46
10.185.10.32,2017/4/21 23:25,68.43
10.185.10.32,2017/4/21 23:35,68.43
10.185.10.32,2017/4/21 23:50,68.43
10.185.10.32,2017/4/22 0:05,68.44
10.185.10.32,2017/4/22 0:15,25.15
10.185.10.32,2017/4/22 0:30,25.13
10.185.10.32,2017/4/22 0:40,25.14
10.185.10.32,2017/4/22 0:55,25.14
10.185.10.32,2017/4/22 1:10,25.18
10.185.10.32,2017/4/22 1:20,25.18
10.185.10.32,2017/4/22 1:35,25.16
10.185.10.32,2017/4/22 1:45,27.69
10.185.10.32,2017/4/22 2:00,39.56
10.185.10.32,2017/4/22 2:15,44.19
10.185.10.32,2017/4/22 2:25,50.67
10.185.10.32,2017/4/22 2:40,52.9
10.185.10.32,2017/4/22 2:50,53.28
10.185.10.32,2017/4/22 3:05,53.44
10.185.10.32,2017/4/22 3:20,53.35
10.185.10.32,2017/4/22 3:30,53.35
10.185.10.32,2017/4/22 3:55,53.49
10.185.10.32,2017/4/22 4:10,53.42
10.185.10.32,2017/4/22 4:25,53.42
10.185.10.32,2017/4/22 4:35,53.44
10.185.10.32,2017/4/22 4:50,53.4
10.185.10.32,2017/4/22 5:00,53.49
10.185.10.32,2017/4/22 5:15,53.37
10.185.10.32,2017/4/22 5:30,53.33
10.185.10.32,2017/4/22 5:40,53.34
10.185.10.32,2017/4/22 5:55,53.24
10.185.10.32,2017/4/22 6:05,53.16
10.185.10.32,2017/4/22 6:20,53.05
10.185.10.32,2017/4/22 6:35,52.77
10.185.10.32,2017/4/22 6:45,52.41
10.185.10.32,2017/4/22 7:00,52.13
10.185.10.32,2017/4/22 7:10,51.9
10.185.10.32,2017/4/22 7:25,51.38
10.185.10.32,2017/4/22 7:40,51.14
10.185.10.32,2017/4/22 7:50,50.95
10.185.10.32,2017/4/22 8:05,50.61
10.185.10.32,2017/4/22 8:15,50.26
10.185.10.32,2017/4/22 8:30,49.8
10.185.10.32,2017/4/22 8:45,49.49
10.185.10.32,2017/4/22 8:55,49.27
10.185.10.32,2017/4/22 9:10,49.16
10.185.10.32,2017/4/22 9:20,49.12
10.185.10.32,2017/4/22 9:35,49.08
10.185.10.32,2017/4/22 9:50,49.07
10.185.10.32,2017/4/22 10:00,48.98
10.185.10.32,2017/4/22 10:15,48.88
10.185.10.32,2017/4/22 10:25,48.85
10.185.10.32,2017/4/22 10:40,48.92
10.185.10.32,2017/4/22 10:55,48.94
10.185.10.32,2017/4/22 11:05,49.04
10.185.10.32,2017/4/22 11:20,49.08
10.185.10.32,2017/4/22 11:30,49.08
10.185.10.32,2017/4/22 11:55,49.1
10.185.10.32,2017/4/22 12:10,49.1
10.185.10.32,2017/4/22 12:20,49.08
10.185.10.32,2017/4/22 12:35,49.07
10.185.10.32,2017/4/22 12:45,49.05
10.185.10.32,2017/4/22 13:00,49.05
10.185.10.32,2017/4/22 13:15,49.05
10.185.10.32,2017/4/22 13:25,49.07
10.185.10.32,2017/4/22 13:40,49.07
10.185.10.32,2017/4/22 13:50,49.08
10.185.10.32,2017/4/22 14:05,49.12
10.185.10.32,2017/4/22 14:20,49.15
10.185.10.32,2017/4/22 14:30,49.14
10.185.10.32,2017/4/22 14:45,49.14
10.185.10.32,2017/4/22 14:55,49.15
10.185.10.32,2017/4/22 15:10,49.18
10.185.10.32,2017/4/22 15:25,49.17
10.185.10.32,2017/4/22 15:35,49.19
10.185.10.32,2017/4/22 15:50,49.21
10.185.10.32,2017/4/22 16:00,49.21
10.185.10.32,2017/4/22 16:15,49.2
10.185.10.32,2017/4/22 16:30,49.22
10.185.10.32,2017/4/22 16:40,49.23
10.185.10.32,2017/4/22 16:55,49.25
10.185.10.32,2017/4/22 17:05,49.54
10.185.10.32,2017/4/22 17:20,49.55
10.185.10.32,2017/4/22 17:35,49.53
10.185.10.32,2017/4/22 17:45,49.55
10.185.10.32,2017/4/22 18:00,49.59
10.185.10.32,2017/4/22 18:10,49.63
10.185.10.32,2017/4/22 18:25,49.68
10.185.10.32,2017/4/22 18:40,49.72
10.185.10.32,2017/4/22 18:50,49.72
10.185.10.32,2017/4/22 19:05,49.73
10.185.10.32,2017/4/22 19:15,49.76
10.185.10.32,2017/4/22 19:45,49.74
10.185.10.32,2017/4/22 19:55,49.75
10.185.10.32,2017/4/22 20:10,49.79
10.185.10.32,2017/4/22 20:20,49.8
10.185.10.32,2017/4/22 20:35,49.78
10.185.10.32,2017/4/22 20:50,49.79
10.185.10.32,2017/4/22 21:00,49.79
10.185.10.32,2017/4/22 21:15,49.8
10.185.10.32,2017/4/22 21:25,49.81
10.185.10.32,2017/4/22 21:40,49.81
10.185.10.32,2017/4/22 21:55,49.81
10.185.10.32,2017/4/22 22:05,49.81
10.185.10.32,2017/4/22 22:20,49.84
10.185.10.32,2017/4/22 22:30,49.82
10.185.10.32,2017/4/22 22:45,49.82
10.185.10.32,2017/4/22 23:00,49.83
10.185.10.32,2017/4/22 23:10,49.87
10.185.10.32,2017/4/22 23:25,49.85
10.185.10.32,2017/4/22 23:35,49.86
10.185.10.32,2017/4/22 23:50,49.88
10.185.10.32,2017/4/23 0:05,49.88
10.185.10.32,2017/4/23 0:15,49.89
10.185.10.32,2017/4/23 0:30,49.88
10.185.10.32,2017/4/23 0:40,49.89
10.185.10.32,2017/4/23 0:55,49.88
10.185.10.32,2017/4/23 1:10,49.9
10.185.10.32,2017/4/23 1:20,49.91
10.185.10.32,2017/4/23 1:35,49.89
10.185.10.32,2017/4/23 1:45,49.9
10.185.10.32,2017/4/23 2:00,49.92
10.185.10.32,2017/4/23 2:15,49.92
10.185.10.32,2017/4/23 2:25,49.92
10.185.10.32,2017/4/23 2:40,49.94
10.185.10.32,2017/4/23 2:50,49.94
10.185.10.32,2017/4/23 3:05,49.95
10.185.10.32,2017/4/23 3:20,49.97
10.185.10.32,2017/4/23 3:30,49.98
10.185.10.32,2017/4/23 3:45,49.98
10.185.10.32,2017/4/23 3:55,49.97
10.185.10.32,2017/4/23 4:10,50
10.185.10.32,2017/4/23 4:25,49.97
10.185.10.32,2017/4/23 4:35,49.99
10.185.10.32,2017/4/23 4:50,49.98
10.185.10.32,2017/4/23 5:00,50.01
10.185.10.32,2017/4/23 5:15,50.01
10.185.10.32,2017/4/23 5:30,50.01
10.185.10.32,2017/4/23 5:40,50.02
10.185.10.32,2017/4/23 5:55,50.02
10.185.10.32,2017/4/23 6:05,50.06
10.185.10.32,2017/4/23 6:20,50.06
10.185.10.32,2017/4/23 6:35,50.03
10.185.10.32,2017/4/23 6:45,50.04
10.185.10.32,2017/4/23 7:00,50.02
10.185.10.32,2017/4/23 7:10,50.03
10.185.10.32,2017/4/23 7:25,50.03
10.185.10.32,2017/4/23 7:40,50.04
10.185.10.32,2017/4/23 7:50,50.04
10.185.10.32,2017/4/23 8:05,50.06
10.185.10.32,2017/4/23 8:15,50.09
10.185.10.32,2017/4/23 8:30,50.07
10.185.10.32,2017/4/23 8:45,50.08
10.185.10.32,2017/4/23 8:55,50.08
10.185.10.32,2017/4/23 9:10,50.14
10.185.10.32,2017/4/23 9:20,50.13
10.185.10.32,2017/4/23 9:35,50.13
10.185.10.32,2017/4/23 9:50,50.14
10.185.10.32,2017/4/23 10:00,50.15
10.185.10.32,2017/4/23 10:15,50.2
10.185.10.32,2017/4/23 10:25,50.27
10.185.10.32,2017/4/23 10:40,50.3
10.185.10.32,2017/4/23 10:55,50.32
10.185.10.32,2017/4/23 11:05,50.36
10.185.10.32,2017/4/23 11:30,50.41
10.185.10.32,2017/4/23 11:55,50.45
10.185.10.32,2017/4/23 12:10,50.48
10.185.10.32,2017/4/23 12:20,50.47
10.185.10.32,2017/4/23 12:35,50.46
10.185.10.32,2017/4/23 13:00,50.52
10.185.10.32,2017/4/23 13:15,50.53
10.185.10.32,2017/4/23 13:25,50.88
10.185.10.32,2017/4/23 13:40,50.88
10.185.10.32,2017/4/23 13:50,50.89
10.185.10.32,2017/4/23 14:05,50.91
10.185.10.32,2017/4/23 14:20,50.93
10.185.10.32,2017/4/23 14:30,50.91
10.185.10.32,2017/4/23 14:55,50.92
10.185.10.32,2017/4/23 15:10,50.94
10.185.10.32,2017/4/23 15:25,50.93
10.185.10.32,2017/4/23 15:35,50.93
10.185.10.32,2017/4/23 15:50,50.93
10.185.10.32,2017/4/23 17:10,51
10.185.10.32,2017/4/23 17:20,51.02
10.185.10.32,2017/4/23 17:35,50.99
10.185.10.32,2017/4/23 17:45,50.99
10.185.10.32,2017/4/23 18:00,51.01
10.185.10.32,2017/4/23 18:10,51.01
10.185.10.32,2017/4/23 18:25,51
10.185.10.32,2017/4/23 18:40,51.01
10.185.10.32,2017/4/23 18:50,51.02
10.185.10.32,2017/4/23 19:05,51.02
10.185.10.32,2017/4/23 19:15,51.04
10.185.10.32,2017/4/23 19:30,51.02
10.185.10.32,2017/4/23 19:45,51.03
10.185.10.32,2017/4/23 19:55,51.04
10.185.10.32,2017/4/23 20:10,51.08
10.185.10.32,2017/4/23 20:20,51.08
10.185.10.32,2017/4/23 20:35,51.08
10.185.10.32,2017/4/23 20:50,51.08
10.185.10.32,2017/4/23 21:00,51.09
10.185.10.32,2017/4/23 21:15,51.08
10.185.10.32,2017/4/23 21:25,51.09
10.185.10.32,2017/4/23 21:40,51.11
10.185.10.32,2017/4/23 21:55,51.1
10.185.10.32,2017/4/23 22:05,51.11
10.185.10.32,2017/4/23 22:20,51.14
10.185.10.32,2017/4/23 22:30,51.12
10.185.10.32,2017/4/23 22:45,51.12
10.185.10.32,2017/4/23 23:00,51.12
10.185.10.32,2017/4/23 23:10,51.18
10.185.10.32,2017/4/23 23:25,51.16
10.185.10.32,2017/4/23 23:35,51.16
10.185.10.32,2017/4/23 23:50,51.17
10.185.10.32,2017/4/24 0:05,51.17
10.185.10.32,2017/4/24 0:15,51.17
10.185.10.32,2017/4/24 0:30,51.17
10.185.10.32,2017/4/24 0:40,51.18
10.185.10.32,2017/4/24 0:55,51.18
10.185.10.32,2017/4/24 1:10,51.2
10.185.10.32,2017/4/24 1:20,51.22
10.185.10.32,2017/4/24 1:35,51.19
10.185.10.32,2017/4/24 1:45,51.19
10.185.10.32,2017/4/24 2:00,51.23
10.185.10.32,2017/4/24 2:15,51.23
10.185.10.32,2017/4/24 2:25,51.23
10.185.10.32,2017/4/24 2:40,51.24
10.185.10.32,2017/4/24 2:50,51.24
10.185.10.32,2017/4/24 3:05,51.25
10.185.10.32,2017/4/24 3:20,51.26
10.185.10.32,2017/4/24 3:30,51.25
10.185.10.32,2017/4/24 3:45,51.27
10.185.10.32,2017/4/24 3:55,51.26
10.185.10.32,2017/4/24 4:10,51.28
10.185.10.32,2017/4/24 4:25,51.26
10.185.10.32,2017/4/24 4:35,51.28
10.185.10.32,2017/4/24 4:50,51.27
10.185.10.32,2017/4/24 5:00,51.31
10.185.10.32,2017/4/24 5:15,51.31
10.185.10.32,2017/4/24 5:30,51.32
10.185.10.32,2017/4/24 5:40,51.31
10.185.10.32,2017/4/24 5:55,51.35
10.185.10.32,2017/4/24 6:05,51.35
10.185.10.32,2017/4/24 6:20,51.35
10.185.10.32,2017/4/24 6:35,51.33
10.185.10.32,2017/4/24 6:45,51.33
10.185.10.32,2017/4/24 7:00,51.34
10.185.10.32,2017/4/24 7:10,51.35
10.185.10.32,2017/4/24 7:25,51.34
10.185.10.32,2017/4/24 7:40,51.34
10.185.10.32,2017/4/24 7:50,51.35
10.185.10.32,2017/4/24 8:05,51.38
10.185.10.32,2017/4/24 8:15,51.41
10.185.10.32,2017/4/24 8:30,52.35
10.185.10.32,2017/4/24 8:45,53.01
10.185.10.32,2017/4/24 8:55,52.52
10.185.10.32,2017/4/24 9:10,52.34
10.185.10.32,2017/4/24 9:20,52.51
10.185.10.32,2017/4/24 9:35,52.79
10.185.10.32,2017/4/24 9:50,53.44
10.185.10.32,2017/4/24 10:00,53.6
10.185.10.32,2017/4/24 10:15,53.98
10.185.10.32,2017/4/24 10:25,54.33
10.185.10.32,2017/4/24 10:40,54.5
10.185.10.32,2017/4/24 10:55,54.85
10.185.10.32,2017/4/24 11:05,55.04
10.185.10.32,2017/4/24 11:20,55.26
10.185.10.32,2017/4/24 11:30,55.33
10.185.10.32,2017/4/24 11:55,55.39
10.185.10.32,2017/4/24 12:10,55.48
10.185.10.32,2017/4/24 12:20,55.5
10.185.10.32,2017/4/24 12:35,55.48
10.185.10.32,2017/4/24 12:45,55.5
10.185.10.32,2017/4/24 13:00,55.5
10.185.10.32,2017/4/24 13:15,55.5
10.185.10.32,2017/4/24 13:25,55.51
10.185.10.32,2017/4/24 13:40,55.51
10.185.10.32,2017/4/24 14:05,55.57
10.185.10.32,2017/4/24 14:20,55.59
10.185.10.32,2017/4/24 14:30,55.59
10.185.10.32,2017/4/24 14:45,55.59
10.185.10.32,2017/4/24 14:55,55.61
10.185.10.32,2017/4/24 15:10,55.69
10.185.10.32,2017/4/24 15:25,55.73
10.185.10.32,2017/4/24 15:35,56
10.185.10.32,2017/4/24 15:50,56.07
10.185.10.32,2017/4/24 16:00,55.98
10.185.10.32,2017/4/24 16:15,55.99
10.185.10.32,2017/4/24 16:30,56
10.185.10.32,2017/4/24 16:40,56.55
10.185.10.32,2017/4/24 16:55,56.76
10.185.10.32,2017/4/24 17:05,56.66
10.185.10.32,2017/4/24 17:20,56.66
10.185.10.32,2017/4/24 17:35,56.66
10.185.10.32,2017/4/24 17:45,56.78
10.185.10.32,2017/4/24 18:00,56.99
10.185.10.32,2017/4/24 18:10,57.09
10.185.10.32,2017/4/24 18:25,57.1
10.185.10.32,2017/4/24 18:40,57.12
10.185.10.32,2017/4/24 18:50,57.16
10.185.10.32,2017/4/24 19:05,58.61
10.185.10.32,2017/4/24 19:15,57.66
10.185.10.32,2017/4/24 19:30,57.46
10.185.10.32,2017/4/24 19:45,57.47
10.185.10.32,2017/4/24 19:55,57.47
10.185.10.32,2017/4/24 20:10,57.53
10.185.10.32,2017/4/24 20:20,57.53
10.185.10.32,2017/4/24 20:35,57.52
10.185.10.32,2017/4/24 20:50,57.53
10.185.10.32,2017/4/24 21:00,57.54
10.185.10.32,2017/4/24 21:15,57.55
10.185.10.32,2017/4/24 21:25,57.55
10.185.10.32,2017/4/24 21:40,57.55
10.185.10.32,2017/4/24 21:55,57.56
10.185.10.32,2017/4/24 22:05,57.57
10.185.10.32,2017/4/24 22:20,57.59
10.185.10.32,2017/4/24 22:30,57.56
10.185.10.32,2017/4/24 22:45,57.57
10.185.10.32,2017/4/24 23:00,57.57
10.185.10.32,2017/4/24 23:10,57.65
10.185.10.32,2017/4/24 23:25,57.62
10.185.10.32,2017/4/24 23:35,57.63
10.185.10.32,2017/4/24 23:50,57.63
10.185.10.32,2017/4/25 0:05,57.64
10.185.10.32,2017/4/25 0:15,57.64
10.185.10.32,2017/4/25 0:30,57.65
10.185.10.32,2017/4/25 0:40,57.66
10.185.10.32,2017/4/25 0:55,57.66
10.185.10.32,2017/4/25 1:10,57.7
10.185.10.32,2017/4/25 1:20,57.69
10.185.10.32,2017/4/25 1:35,57.67
10.185.10.32,2017/4/25 1:45,57.67
10.185.10.32,2017/4/25 2:00,57.72
10.185.10.32,2017/4/25 2:15,57.73
10.185.10.32,2017/4/25 2:25,57.73
10.185.10.32,2017/4/25 2:40,57.73
10.185.10.32,2017/4/25 2:50,57.75
10.185.10.32,2017/4/25 3:05,57.76
10.185.10.32,2017/4/25 3:20,57.77
10.185.10.32,2017/4/25 3:30,57.76
10.185.10.32,2017/4/25 3:45,57.76
10.185.10.32,2017/4/25 3:55,57.77
10.185.10.32,2017/4/25 4:10,57.79
10.185.10.32,2017/4/25 4:25,57.77
10.185.10.32,2017/4/25 4:35,57.78
10.185.10.32,2017/4/25 4:50,57.78
10.185.10.32,2017/4/25 5:00,57.82
10.185.10.32,2017/4/25 5:15,57.83
10.185.10.32,2017/4/25 5:30,57.82
10.185.10.32,2017/4/25 5:40,57.84
10.185.10.32,2017/4/25 5:55,57.84
10.185.10.32,2017/4/25 6:05,57.88
10.185.10.32,2017/4/25 6:20,57.87
10.185.10.32,2017/4/25 6:35,57.85
10.185.10.32,2017/4/25 6:45,57.85
10.185.10.32,2017/4/25 7:00,57.86
10.185.10.32,2017/4/25 7:10,57.86
10.185.10.32,2017/4/25 7:25,57.86
10.185.10.32,2017/4/25 7:40,57.87
10.185.10.32,2017/4/25 7:50,57.87
10.185.10.32,2017/4/25 8:05,57.92
10.185.10.32,2017/4/25 8:15,57.94
10.185.10.32,2017/4/25 8:30,57.94
10.185.10.32,2017/4/25 8:45,57.94
10.185.10.32,2017/4/25 8:55,57.96
10.185.10.32,2017/4/25 9:10,57.99
10.185.10.32,2017/4/25 9:20,57.95
10.185.10.32,2017/4/25 9:35,57.94
10.185.10.32,2017/4/25 9:50,57.95
10.185.10.32,2017/4/25 10:00,57.96
10.185.10.32,2017/4/25 10:15,57.94
10.185.10.32,2017/4/25 10:25,58.77
10.185.10.32,2017/4/25 10:40,59.3
10.185.10.32,2017/4/25 10:55,58.98
10.185.10.32,2017/4/25 11:05,58.6
10.185.10.32,2017/4/25 11:20,58.31
10.185.10.32,2017/4/25 11:30,58.47
10.185.10.32,2017/4/25 11:55,58.49
10.185.10.32,2017/4/25 12:10,58.52
10.185.10.32,2017/4/25 12:20,58.52
10.185.10.32,2017/4/25 12:35,58.51
10.185.10.32,2017/4/25 12:45,58.6
10.185.10.32,2017/4/25 13:00,58.6
10.185.10.32,2017/4/25 13:15,58.61
10.185.10.32,2017/4/25 13:25,58.62
10.185.10.32,2017/4/25 13:40,58.63
10.185.10.32,2017/4/25 13:50,58.64
10.185.10.32,2017/4/25 14:05,58.69
10.185.10.32,2017/4/25 14:20,58.71
10.185.10.32,2017/4/25 14:30,58.7
10.185.10.32,2017/4/25 14:45,58.72
10.185.10.32,2017/4/25 14:55,58.74
10.185.10.32,2017/4/25 15:10,58.77
10.185.10.32,2017/4/25 15:25,58.76
10.185.10.32,2017/4/25 15:35,58.77
10.185.10.32,2017/4/25 15:50,58.76
10.185.10.32,2017/4/25 16:00,58.79
10.185.10.32,2017/4/25 16:15,58.79
10.185.10.32,2017/4/25 16:30,58.79
10.185.10.32,2017/4/25 16:40,58.79
10.185.10.32,2017/4/25 16:55,58.81
10.185.10.32,2017/4/25 17:05,58.9
10.185.10.32,2017/4/25 17:20,58.91
10.185.10.32,2017/4/25 17:35,58.89
10.185.10.32,2017/4/25 17:45,58.89
10.185.10.32,2017/4/25 18:00,58.9
10.185.10.32,2017/4/25 18:10,58.9
10.185.10.32,2017/4/25 18:25,58.91
10.185.10.32,2017/4/25 18:40,58.91
10.185.10.32,2017/4/25 18:50,58.91
10.185.10.32,2017/4/25 19:05,58.93
10.185.10.32,2017/4/25 19:15,58.94
10.185.10.32,2017/4/25 19:45,58.93
10.185.10.32,2017/4/25 19:55,58.94
10.185.10.32,2017/4/25 20:10,59.01
10.185.10.32,2017/4/25 20:20,59.02
10.185.10.32,2017/4/25 20:35,59.01
10.185.10.32,2017/4/25 20:50,59
10.185.10.32,2017/4/25 21:00,59.01
10.185.10.32,2017/4/25 21:15,59.01
10.185.10.32,2017/4/25 21:25,59.02
10.185.10.32,2017/4/25 21:40,59.02
10.185.10.32,2017/4/25 21:55,59.02
10.185.10.32,2017/4/25 22:05,59.03
10.185.10.32,2017/4/25 22:20,59.05
10.185.10.32,2017/4/25 22:30,59.03
10.185.10.32,2017/4/25 22:45,59.04
10.185.10.32,2017/4/25 23:00,59.05
10.185.10.32,2017/4/25 23:10,59.13
10.185.10.32,2017/4/25 23:25,59.11
10.185.10.32,2017/4/25 23:35,59.11
10.185.10.32,2017/4/25 23:50,59.12
10.185.10.32,2017/4/26 0:05,59.12
10.185.10.32,2017/4/26 0:15,59.12
10.185.10.32,2017/4/26 0:30,59.13
10.185.10.32,2017/4/26 0:40,59.14
10.185.10.32,2017/4/26 0:55,59.15
10.185.10.32,2017/4/26 1:10,59.17
10.185.10.32,2017/4/26 1:20,59.17
10.185.10.32,2017/4/26 1:35,59.17
10.185.10.32,2017/4/26 1:45,59.16
10.185.10.32,2017/4/26 2:00,59.22
10.185.10.32,2017/4/26 2:15,59.22
10.185.10.32,2017/4/26 2:25,59.24
10.185.10.32,2017/4/26 2:40,59.23
10.185.10.32,2017/4/26 2:50,59.25
10.185.10.32,2017/4/26 3:05,59.25
10.185.10.32,2017/4/26 3:20,59.27
10.185.10.32,2017/4/26 3:30,59.26
10.185.10.32,2017/4/26 3:45,59.28
10.185.10.32,2017/4/26 3:55,59.28
10.185.10.32,2017/4/26 4:10,59.3
10.185.10.32,2017/4/26 4:25,59.29
10.185.10.32,2017/4/26 4:35,59.29
10.185.10.32,2017/4/26 4:50,59.29
10.185.10.32,2017/4/26 5:00,59.34
10.185.10.32,2017/4/26 5:15,59.35
10.185.10.32,2017/4/26 5:30,59.36
10.185.10.32,2017/4/26 5:40,59.37
10.185.10.32,2017/4/26 5:55,59.37
10.185.10.32,2017/4/26 6:05,59.4
10.185.10.32,2017/4/26 6:20,59.4
10.185.10.32,2017/4/26 6:35,59.38
10.185.10.32,2017/4/26 6:45,59.38
10.185.10.32,2017/4/26 7:00,59.39
10.185.10.32,2017/4/26 7:10,59.38
10.185.10.32,2017/4/26 7:25,59.42
10.185.10.32,2017/4/26 7:40,59.41
10.185.10.32,2017/4/26 7:50,59.44
10.185.10.32,2017/4/26 8:05,59.48
10.185.10.32,2017/4/26 8:15,59.51
10.185.10.32,2017/4/26 8:30,59.5
10.185.10.32,2017/4/26 8:45,59.5
10.185.10.32,2017/4/26 8:55,59.51
10.185.10.32,2017/4/26 9:10,59.54
10.185.10.32,2017/4/26 9:20,59.56
10.185.10.32,2017/4/26 9:35,59.86
10.185.10.32,2017/4/26 9:50,59.59
10.185.10.32,2017/4/26 10:00,59.74
10.185.10.32,2017/4/26 10:15,59.62
10.185.10.32,2017/4/26 10:30,59.62
10.185.10.32,2017/4/26 10:40,59.63
10.185.10.32,2017/4/26 10:55,59.63
10.185.10.32,2017/4/26 11:05,59.69
10.185.10.32,2017/4/26 11:20,59.76
10.185.10.32,2017/4/26 11:30,59.79
10.185.10.32,2017/4/26 11:55,59.88
10.185.10.32,2017/4/26 12:10,59.96
10.185.10.32,2017/4/26 12:20,60.23
10.185.10.32,2017/4/26 12:35,60.33
10.185.10.32,2017/4/26 13:00,60.34
